,case:concept:name,concept:name,org:resource,time:timestamp,start time,seriousness,customer,product,seriousness_2,service_level,service_type,workgroup
15527,Case 3324,Resolve ticket,Value 4,2006-12-05 00:00:00+00:00,57:59.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
15642,Case 3348,Closed,Value 5,2006-12-05 00:00:00+00:00,40:26.0,Value 1,Value 116,Value 1,Value 1,Value 1,Value 1,Value 1
15641,Case 3348,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,35:15.0,Value 1,Value 116,Value 1,Value 1,Value 1,Value 1,Value 1
15639,Case 3348,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,58:02.0,Value 1,Value 116,Value 1,Value 1,Value 1,Value 1,Value 1
15638,Case 3348,Wait,Value 2,2006-12-05 00:00:00+00:00,09:09.0,Value 1,Value 116,Value 1,Value 1,Value 1,Value 1,Value 1
15637,Case 3348,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,51:42.0,Value 1,Value 116,Value 1,Value 1,Value 1,Value 1,Value 1
15636,Case 3348,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,51:34.0,Value 1,Value 116,Value 1,Value 1,Value 1,Value 1,Value 1
15640,Case 3348,Wait,Value 1,2006-12-05 00:00:00+00:00,46:46.0,Value 1,Value 116,Value 1,Value 1,Value 1,Value 1,Value 1
15652,Case 3351,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,28:33.0,Value 1,Value 229,Value 1,Value 1,Value 2,Value 1,Value 1
15669,Case 3354,Closed,Value 5,2006-12-05 00:00:00+00:00,07:29.0,Value 1,Value 380,Value 3,Value 2,Value 2,Value 1,Value 1
15668,Case 3354,Resolve ticket,Value 6,2006-12-05 00:00:00+00:00,07:10.0,Value 1,Value 380,Value 3,Value 2,Value 2,Value 1,Value 1
15667,Case 3354,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,05:55.0,Value 1,Value 380,Value 3,Value 2,Value 2,Value 1,Value 1
15666,Case 3354,Wait,Value 6,2006-12-05 00:00:00+00:00,52:41.0,Value 1,Value 380,Value 3,Value 2,Value 2,Value 1,Value 1
15665,Case 3354,Assign seriousness,Value 6,2006-12-05 00:00:00+00:00,23:49.0,Value 1,Value 380,Value 3,Value 2,Value 2,Value 1,Value 1
15656,Case 3351,Closed,Value 3,2006-12-05 00:00:00+00:00,13:05.0,Value 1,Value 229,Value 1,Value 1,Value 2,Value 1,Value 1
15655,Case 3351,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,12:51.0,Value 1,Value 229,Value 1,Value 1,Value 2,Value 1,Value 1
15654,Case 3351,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,12:50.0,Value 1,Value 229,Value 1,Value 1,Value 2,Value 1,Value 1
15653,Case 3351,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,07:05.0,Value 1,Value 229,Value 1,Value 1,Value 2,Value 1,Value 1
15631,Case 3346,Closed,Value 5,2006-12-05 00:00:00+00:00,40:37.0,Value 1,Value 22,Value 11,Value 1,Value 2,Value 1,Value 1
15630,Case 3346,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,04:48.0,Value 1,Value 22,Value 11,Value 1,Value 2,Value 1,Value 1
15629,Case 3346,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,04:33.0,Value 1,Value 22,Value 11,Value 1,Value 2,Value 1,Value 1
15611,Case 3343,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,51:22.0,Value 1,Value 219,Value 1,Value 1,Value 3,Value 1,Value 1
15628,Case 3346,Wait,Value 2,2006-12-05 00:00:00+00:00,27:26.0,Value 1,Value 22,Value 11,Value 1,Value 2,Value 1,Value 1
15627,Case 3346,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,10:26.0,Value 1,Value 22,Value 11,Value 1,Value 2,Value 1,Value 1
15626,Case 3346,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,58:25.0,Value 1,Value 22,Value 11,Value 1,Value 2,Value 1,Value 1
15625,Case 3346,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,58:08.0,Value 1,Value 22,Value 11,Value 1,Value 2,Value 1,Value 1
15612,Case 3343,Closed,Value 5,2006-12-05 00:00:00+00:00,30:43.0,Value 1,Value 219,Value 1,Value 1,Value 3,Value 1,Value 1
15610,Case 3343,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,20:58.0,Value 1,Value 219,Value 1,Value 1,Value 3,Value 1,Value 1
15398,Case 3296,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,58:04.0,Value 1,Value 65,Value 2,Value 2,Value 2,Value 1,Value 1
15397,Case 3296,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,57:57.0,Value 1,Value 65,Value 2,Value 2,Value 2,Value 1,Value 1
15396,Case 3296,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,46:04.0,Value 1,Value 65,Value 2,Value 2,Value 2,Value 1,Value 1
15399,Case 3296,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,27:54.0,Value 1,Value 65,Value 2,Value 2,Value 2,Value 1,Value 1
15400,Case 3296,Closed,Value 5,2006-12-05 00:00:00+00:00,28:08.0,Value 1,Value 65,Value 2,Value 2,Value 2,Value 1,Value 1
15401,Case 3297,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,33:53.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
15402,Case 3297,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,41:47.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
15404,Case 3297,Closed,Value 5,2006-12-05 00:00:00+00:00,40:23.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
15403,Case 3297,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,42:08.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
15356,Case 3287,Closed,Value 5,2006-12-05 00:00:00+00:00,52:29.0,Value 1,Value 219,Value 3,Value 2,Value 3,Value 1,Value 1
15355,Case 3287,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,52:05.0,Value 1,Value 219,Value 3,Value 2,Value 3,Value 1,Value 1
15354,Case 3287,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,51:58.0,Value 1,Value 219,Value 3,Value 2,Value 3,Value 1,Value 1
15353,Case 3287,Wait,Value 5,2006-12-05 00:00:00+00:00,23:48.0,Value 1,Value 219,Value 3,Value 2,Value 3,Value 1,Value 1
15352,Case 3287,Take in charge ticket,Value 5,2006-12-05 00:00:00+00:00,23:43.0,Value 1,Value 219,Value 3,Value 2,Value 3,Value 1,Value 1
15351,Case 3287,Wait,Value 2,2006-12-05 00:00:00+00:00,22:19.0,Value 1,Value 219,Value 3,Value 2,Value 3,Value 1,Value 1
15350,Case 3287,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,22:02.0,Value 1,Value 219,Value 3,Value 2,Value 3,Value 1,Value 1
15349,Case 3287,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,21:35.0,Value 1,Value 219,Value 3,Value 2,Value 3,Value 1,Value 1
15373,Case 3291,Closed,Value 5,2006-12-05 00:00:00+00:00,30:27.0,Value 1,Value 22,Value 1,Value 2,Value 2,Value 1,Value 1
15372,Case 3291,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,30:21.0,Value 1,Value 22,Value 1,Value 2,Value 2,Value 1,Value 1
15371,Case 3291,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,34:12.0,Value 1,Value 22,Value 1,Value 2,Value 2,Value 1,Value 1
15421,Case 3302,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,18:32.0,Value 1,Value 91,Value 3,Value 1,Value 2,Value 1,Value 1
15422,Case 3302,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,27:55.0,Value 1,Value 91,Value 3,Value 1,Value 2,Value 1,Value 1
15423,Case 3302,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,28:10.0,Value 1,Value 91,Value 3,Value 1,Value 2,Value 1,Value 1
15486,Case 3316,Take in charge ticket,Value 16,2006-12-05 00:00:00+00:00,01:46.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 1
15490,Case 3316,Closed,Value 5,2006-12-05 00:00:00+00:00,50:38.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 1
15489,Case 3316,Resolve ticket,Value 16,2006-12-05 00:00:00+00:00,08:24.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 1
15488,Case 3316,Take in charge ticket,Value 16,2006-12-05 00:00:00+00:00,50:59.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 1
15487,Case 3316,Resolve ticket,Value 16,2006-12-05 00:00:00+00:00,08:18.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 1
15485,Case 3316,Assign seriousness,Value 16,2006-12-05 00:00:00+00:00,47:23.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 1
15462,Case 3310,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,26:33.0,Value 1,Value 9,Value 3,Value 1,Value 2,Value 1,Value 1
15425,Case 3302,Closed,Value 5,2006-12-05 00:00:00+00:00,20:33.0,Value 1,Value 91,Value 3,Value 1,Value 2,Value 1,Value 1
15424,Case 3302,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,29:14.0,Value 1,Value 91,Value 3,Value 1,Value 2,Value 1,Value 1
15463,Case 3310,Closed,Value 5,2006-12-05 00:00:00+00:00,00:22.0,Value 1,Value 9,Value 3,Value 1,Value 2,Value 1,Value 1
15461,Case 3310,Take in charge ticket,Value 7,2006-12-05 00:00:00+00:00,09:56.0,Value 1,Value 9,Value 3,Value 1,Value 2,Value 1,Value 1
15460,Case 3310,Assign seriousness,Value 7,2006-12-05 00:00:00+00:00,50:58.0,Value 1,Value 9,Value 3,Value 1,Value 2,Value 1,Value 1
15901,Case 3406,Assign seriousness,Value 4,2006-12-05 00:00:00+00:00,17:48.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
15902,Case 3406,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,58:14.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
15905,Case 3406,Closed,Value 5,2006-12-05 00:00:00+00:00,50:46.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
15904,Case 3406,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,38:06.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
15903,Case 3406,Wait,Value 9,2006-12-05 00:00:00+00:00,04:02.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
15984,Case 3424,Assign seriousness,Value 4,2006-12-05 00:00:00+00:00,38:03.0,Value 1,Value 102,Value 3,Value 1,Value 3,Value 1,Value 1
15986,Case 3424,Wait,Value 4,2006-12-05 00:00:00+00:00,54:15.0,Value 1,Value 102,Value 3,Value 1,Value 3,Value 1,Value 1
15988,Case 3424,Closed,Value 5,2006-12-05 00:00:00+00:00,50:33.0,Value 1,Value 102,Value 3,Value 1,Value 3,Value 1,Value 1
15987,Case 3424,Resolve ticket,Value 4,2006-12-05 00:00:00+00:00,03:14.0,Value 1,Value 102,Value 3,Value 1,Value 3,Value 1,Value 1
15985,Case 3424,Take in charge ticket,Value 4,2006-12-05 00:00:00+00:00,40:06.0,Value 1,Value 102,Value 3,Value 1,Value 3,Value 1,Value 1
15840,Case 3391,Closed,Value 5,2006-12-05 00:00:00+00:00,07:00.0,Value 1,Value 119,Value 1,Value 1,Value 3,Value 1,Value 1
15964,Case 3419,Closed,Value 3,2006-12-05 00:00:00+00:00,13:11.0,Value 1,Value 31,Value 10,Value 1,Value 2,Value 1,Value 1
15962,Case 3419,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,30:25.0,Value 1,Value 31,Value 10,Value 1,Value 2,Value 1,Value 1
15963,Case 3419,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,13:00.0,Value 1,Value 31,Value 10,Value 1,Value 2,Value 1,Value 1
15944,Case 3415,Take in charge ticket,Value 16,2006-12-05 00:00:00+00:00,04:02.0,Value 1,Value 8,Value 9,Value 2,Value 2,Value 2,Value 1
15961,Case 3419,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,49:31.0,Value 1,Value 31,Value 10,Value 1,Value 2,Value 1,Value 1
15948,Case 3415,Closed,Value 5,2006-12-05 00:00:00+00:00,40:36.0,Value 1,Value 8,Value 9,Value 2,Value 2,Value 2,Value 1
15947,Case 3415,Resolve ticket,Value 16,2006-12-05 00:00:00+00:00,13:24.0,Value 1,Value 8,Value 9,Value 2,Value 2,Value 2,Value 1
15946,Case 3415,Take in charge ticket,Value 16,2006-12-05 00:00:00+00:00,13:17.0,Value 1,Value 8,Value 9,Value 2,Value 2,Value 2,Value 1
15945,Case 3415,Wait,Value 16,2006-12-05 00:00:00+00:00,05:08.0,Value 1,Value 8,Value 9,Value 2,Value 2,Value 2,Value 1
15943,Case 3415,Assign seriousness,Value 16,2006-12-05 00:00:00+00:00,38:16.0,Value 1,Value 8,Value 9,Value 2,Value 2,Value 2,Value 1
15839,Case 3391,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,06:44.0,Value 1,Value 119,Value 1,Value 1,Value 3,Value 1,Value 1
15837,Case 3391,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,29:13.0,Value 1,Value 119,Value 1,Value 1,Value 3,Value 1,Value 1
15714,Case 3364,Closed,Value 5,2006-12-05 00:00:00+00:00,00:31.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
15713,Case 3364,Resolve ticket,Value 6,2006-12-05 00:00:00+00:00,58:47.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
15712,Case 3364,Wait,Value 6,2006-12-05 00:00:00+00:00,13:55.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
15690,Case 3359,Take in charge ticket,Value 7,2006-12-05 00:00:00+00:00,35:04.0,Value 1,Value 48,Value 3,Value 1,Value 2,Value 1,Value 1
15689,Case 3359,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,31:10.0,Value 1,Value 48,Value 3,Value 1,Value 2,Value 1,Value 1
15688,Case 3359,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,30:42.0,Value 1,Value 48,Value 3,Value 1,Value 2,Value 1,Value 1
15691,Case 3359,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,20:43.0,Value 1,Value 48,Value 3,Value 1,Value 2,Value 1,Value 1
15692,Case 3359,Closed,Value 5,2006-12-05 00:00:00+00:00,40:33.0,Value 1,Value 48,Value 3,Value 1,Value 2,Value 1,Value 1
15711,Case 3364,Wait,Value 6,2006-12-05 00:00:00+00:00,13:54.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
15710,Case 3364,Assign seriousness,Value 4,2006-12-05 00:00:00+00:00,30:00.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
15815,Case 3386,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,36:08.0,Value 1,Value 54,Value 3,Value 2,Value 2,Value 1,Value 1
15814,Case 3386,Create SW anomaly,Value 2,2006-12-05 00:00:00+00:00,17:43.0,Value 1,Value 54,Value 3,Value 2,Value 2,Value 1,Value 1
15813,Case 3386,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,17:32.0,Value 1,Value 54,Value 3,Value 2,Value 2,Value 1,Value 1
15812,Case 3386,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,23:26.0,Value 1,Value 54,Value 3,Value 2,Value 2,Value 1,Value 1
15816,Case 3386,Closed,Value 5,2006-12-05 00:00:00+00:00,30:28.0,Value 1,Value 54,Value 3,Value 2,Value 2,Value 1,Value 1
15817,Case 3387,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,29:19.0,Value 1,Value 2,Value 2,Value 2,Value 2,Value 1,Value 1
15819,Case 3387,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,42:12.0,Value 1,Value 2,Value 2,Value 2,Value 2,Value 1,Value 1
15836,Case 3391,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,29:01.0,Value 1,Value 119,Value 1,Value 1,Value 3,Value 1,Value 1
15827,Case 3388,Closed,Value 5,2006-12-05 00:00:00+00:00,44:11.0,Value 1,Value 107,Value 1,Value 2,Value 2,Value 1,Value 1
15826,Case 3388,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,43:54.0,Value 1,Value 107,Value 1,Value 2,Value 2,Value 1,Value 1
15825,Case 3388,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,43:39.0,Value 1,Value 107,Value 1,Value 2,Value 2,Value 1,Value 1
15824,Case 3388,Wait,Value 2,2006-12-05 00:00:00+00:00,08:40.0,Value 1,Value 107,Value 1,Value 2,Value 2,Value 1,Value 1
15823,Case 3388,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,35:54.0,Value 1,Value 107,Value 1,Value 2,Value 2,Value 1,Value 1
15822,Case 3388,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,46:21.0,Value 1,Value 107,Value 1,Value 2,Value 2,Value 1,Value 1
15821,Case 3388,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,45:57.0,Value 1,Value 107,Value 1,Value 2,Value 2,Value 1,Value 1
15820,Case 3387,Closed,Value 5,2006-12-05 00:00:00+00:00,30:59.0,Value 1,Value 2,Value 2,Value 2,Value 2,Value 1,Value 1
15818,Case 3387,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,36:39.0,Value 1,Value 2,Value 2,Value 2,Value 2,Value 1,Value 1
15838,Case 3391,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,17:48.0,Value 1,Value 119,Value 1,Value 1,Value 3,Value 1,Value 1
13340,Case 2853,Closed,Value 5,2006-12-05 00:00:00+00:00,01:36.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
14898,Case 3187,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,40:45.0,Value 1,Value 78,Value 3,Value 1,Value 2,Value 1,Value 1
14897,Case 3187,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,57:21.0,Value 1,Value 78,Value 3,Value 1,Value 2,Value 1,Value 1
14899,Case 3187,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,09:53.0,Value 1,Value 78,Value 3,Value 1,Value 2,Value 1,Value 1
14891,Case 3185,Closed,Value 5,2006-12-05 00:00:00+00:00,30:20.0,Value 1,Value 373,Value 3,Value 2,Value 2,Value 1,Value 1
14889,Case 3185,Create SW anomaly,Value 2,2006-12-05 00:00:00+00:00,40:54.0,Value 1,Value 373,Value 3,Value 2,Value 2,Value 1,Value 1
14888,Case 3185,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,24:02.0,Value 1,Value 373,Value 3,Value 2,Value 2,Value 1,Value 1
14887,Case 3185,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,23:50.0,Value 1,Value 373,Value 3,Value 2,Value 2,Value 1,Value 1
14890,Case 3185,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,41:00.0,Value 1,Value 373,Value 3,Value 2,Value 2,Value 1,Value 1
14900,Case 3187,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,09:58.0,Value 1,Value 78,Value 3,Value 1,Value 2,Value 1,Value 1
14901,Case 3187,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,10:11.0,Value 1,Value 78,Value 3,Value 1,Value 2,Value 1,Value 1
14902,Case 3187,Closed,Value 5,2006-12-05 00:00:00+00:00,00:29.0,Value 1,Value 78,Value 3,Value 1,Value 2,Value 1,Value 1
14857,Case 3178,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,44:54.0,Value 1,Value 300,Value 6,Value 1,Value 2,Value 1,Value 1
14852,Case 3176,Closed,Value 3,2006-12-05 00:00:00+00:00,44:38.0,Value 1,Value 371,Value 1,Value 1,Value 2,Value 1,Value 1
14851,Case 3176,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,44:14.0,Value 1,Value 371,Value 1,Value 1,Value 2,Value 1,Value 1
14850,Case 3176,Wait,Value 2,2006-12-05 00:00:00+00:00,14:33.0,Value 1,Value 371,Value 1,Value 1,Value 2,Value 1,Value 1
14849,Case 3176,Require upgrade,Value 2,2006-12-05 00:00:00+00:00,32:50.0,Value 1,Value 371,Value 1,Value 1,Value 2,Value 1,Value 1
14848,Case 3176,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,14:48.0,Value 1,Value 371,Value 1,Value 1,Value 2,Value 1,Value 1
14847,Case 3176,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,14:24.0,Value 1,Value 371,Value 1,Value 1,Value 2,Value 1,Value 1
14858,Case 3178,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,37:54.0,Value 1,Value 300,Value 6,Value 1,Value 2,Value 1,Value 1
14859,Case 3178,Closed,Value 5,2006-12-05 00:00:00+00:00,50:25.0,Value 1,Value 300,Value 6,Value 1,Value 2,Value 1,Value 1
14936,Case 3194,Closed,Value 5,2006-12-05 00:00:00+00:00,10:35.0,Value 1,Value 198,Value 1,Value 1,Value 2,Value 1,Value 1
14935,Case 3194,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,11:04.0,Value 1,Value 198,Value 1,Value 1,Value 2,Value 1,Value 1
14934,Case 3194,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,10:33.0,Value 1,Value 198,Value 1,Value 1,Value 2,Value 1,Value 1
14933,Case 3194,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,58:00.0,Value 1,Value 198,Value 1,Value 1,Value 2,Value 1,Value 1
14932,Case 3194,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,10:33.0,Value 1,Value 198,Value 1,Value 1,Value 2,Value 1,Value 1
14931,Case 3194,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,09:22.0,Value 1,Value 198,Value 1,Value 1,Value 2,Value 1,Value 1
14731,Case 3150,Closed,Value 5,2006-12-05 00:00:00+00:00,14:17.0,Value 1,Value 35,Value 3,Value 2,Value 3,Value 2,Value 1
14730,Case 3150,Resolve ticket,Value 12,2006-12-05 00:00:00+00:00,14:09.0,Value 1,Value 35,Value 3,Value 2,Value 3,Value 2,Value 1
14729,Case 3150,Take in charge ticket,Value 12,2006-12-05 00:00:00+00:00,13:51.0,Value 1,Value 35,Value 3,Value 2,Value 3,Value 2,Value 1
14728,Case 3150,Wait,Value 12,2006-12-05 00:00:00+00:00,36:47.0,Value 1,Value 35,Value 3,Value 2,Value 3,Value 2,Value 1
14727,Case 3150,Take in charge ticket,Value 12,2006-12-05 00:00:00+00:00,35:32.0,Value 1,Value 35,Value 3,Value 2,Value 3,Value 2,Value 1
14726,Case 3150,Assign seriousness,Value 12,2006-12-05 00:00:00+00:00,59:09.0,Value 1,Value 35,Value 3,Value 2,Value 3,Value 2,Value 1
14725,Case 3150,Insert ticket,Value 12,2006-12-05 00:00:00+00:00,58:49.0,Value 1,Value 35,Value 3,Value 3,Value 3,Value 2,Value 1
14752,Case 3155,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,25:20.0,Value 1,Value 30,Value 1,Value 1,Value 3,Value 1,Value 1
14690,Case 3142,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,25:08.0,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1
14674,Case 3138,Closed,Value 5,2006-12-05 00:00:00+00:00,26:31.0,Value 1,Value 317,Value 1,Value 2,Value 2,Value 1,Value 1
14691,Case 3142,Take in charge ticket,Value 14,2006-12-05 00:00:00+00:00,46:00.0,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1
14753,Case 3155,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,26:25.0,Value 1,Value 30,Value 1,Value 1,Value 3,Value 1,Value 1
14692,Case 3142,Wait,Value 14,2006-12-05 00:00:00+00:00,20:31.0,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1
14694,Case 3142,Closed,Value 3,2006-12-05 00:00:00+00:00,53:58.0,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1
14693,Case 3142,Resolve ticket,Value 14,2006-12-05 00:00:00+00:00,53:41.0,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1
14754,Case 3155,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,55:00.0,Value 1,Value 30,Value 1,Value 1,Value 3,Value 1,Value 1
14755,Case 3155,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,30:07.0,Value 1,Value 30,Value 1,Value 1,Value 3,Value 1,Value 1
14756,Case 3155,Closed,Value 5,2006-12-05 00:00:00+00:00,30:55.0,Value 1,Value 30,Value 1,Value 1,Value 3,Value 1,Value 1
14819,Case 3170,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,12:08.0,Value 1,Value 8,Value 3,Value 4,Value 2,Value 2,Value 2
14824,Case 3170,Closed,Value 5,2006-12-05 00:00:00+00:00,20:27.0,Value 1,Value 8,Value 3,Value 4,Value 2,Value 2,Value 2
14823,Case 3170,Resolve ticket,Value 16,2006-12-05 00:00:00+00:00,29:31.0,Value 1,Value 8,Value 3,Value 4,Value 2,Value 2,Value 2
14822,Case 3170,Take in charge ticket,Value 16,2006-12-05 00:00:00+00:00,29:20.0,Value 1,Value 8,Value 3,Value 4,Value 2,Value 2,Value 2
14821,Case 3170,Wait,Value 16,2006-12-05 00:00:00+00:00,23:30.0,Value 1,Value 8,Value 3,Value 4,Value 2,Value 2,Value 2
14820,Case 3170,Take in charge ticket,Value 16,2006-12-05 00:00:00+00:00,07:44.0,Value 1,Value 8,Value 3,Value 4,Value 2,Value 2,Value 2
14795,Case 3163,Closed,Value 5,2006-12-05 00:00:00+00:00,50:19.0,Value 1,Value 243,Value 3,Value 4,Value 2,Value 2,Value 1
14762,Case 3156,Closed,Value 5,2006-12-05 00:00:00+00:00,47:50.0,Value 1,Value 256,Value 1,Value 1,Value 2,Value 1,Value 1
14761,Case 3156,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,47:37.0,Value 1,Value 256,Value 1,Value 1,Value 2,Value 1,Value 1
14760,Case 3156,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,47:36.0,Value 1,Value 256,Value 1,Value 1,Value 2,Value 1,Value 1
14759,Case 3156,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,37:18.0,Value 1,Value 256,Value 1,Value 1,Value 2,Value 1,Value 1
14758,Case 3156,Wait,Value 1,2006-12-05 00:00:00+00:00,46:18.0,Value 1,Value 256,Value 1,Value 1,Value 2,Value 1,Value 1
14757,Case 3156,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,45:26.0,Value 1,Value 256,Value 1,Value 1,Value 2,Value 1,Value 1
14794,Case 3163,Resolve ticket,Value 11,2006-12-05 00:00:00+00:00,51:46.0,Value 1,Value 243,Value 3,Value 4,Value 2,Value 2,Value 1
14793,Case 3163,Take in charge ticket,Value 11,2006-12-05 00:00:00+00:00,52:10.0,Value 1,Value 243,Value 3,Value 4,Value 2,Value 2,Value 1
14792,Case 3163,Wait,Value 11,2006-12-05 00:00:00+00:00,18:48.0,Value 1,Value 243,Value 3,Value 4,Value 2,Value 2,Value 1
14791,Case 3163,Take in charge ticket,Value 11,2006-12-05 00:00:00+00:00,26:39.0,Value 1,Value 243,Value 3,Value 4,Value 2,Value 2,Value 1
